#timestamp x y z q_x q_y q_z q_w
1627807319.499842 -0.000205784944293 0.009597733430632 0.005608798321598 0.000132139103931 0.000191790246372 -0.000157959380400 0.999999960402297
1627807319.600480 0.000553854765419 0.009693505107706 0.005727773902653 0.000182301441429 0.000234157975164 -0.000115922890251 0.999999949249055
1627807319.700309 -0.000585112863385 0.007430203784691 0.006499361244737 0.000123293024575 0.000224916257458 -0.000152480894907 0.999999955480543
1627807319.800146 -0.002211084121585 0.005781564457134 0.008811711131691 0.000209926422987 0.000342920930092 -0.000036976493589 0.999999918484434
1627807319.899130 -0.002141056157549 0.004226108330410 0.009711282232318 -0.000022299012223 0.000224483141598 -0.000095134412123 0.999999970029760
1627807319.997987 -0.001973673112123 0.007234771955152 0.010038832590251 0.000119541499226 0.000310756005773 -0.000133394856200 0.999999935673173
1627807320.100449 -0.000994004727539 0.006731456421986 0.009989362209860 0.000028642533384 0.000218047913493 -0.000124995853138 0.999999968005376
1627807320.200290 -0.000386339512207 0.007297267557719 0.008454896742834 0.000177370625505 0.000201047239365 -0.000111752432826 0.999999957815532
1627807320.300127 0.000773247771147 0.010025013952845 0.006916312609358 0.000209795177763 0.000214107902422 -0.000105551230057 0.999999949501365
1627807320.399949 0.000540217402591 0.012650280439592 0.005345905785020 0.000094329932868 0.000162423789762 -0.000234789362279 0.999999954797167
1627807320.499789 0.000453641715683 0.014116246490527 0.005996504430033 0.000247327559719 0.000250473007758 -0.000240452325657 0.999999909137513
1627807320.600427 -0.000822826413246 0.012892744720652 0.007593972959497 0.000132708737486 0.000197172824439 -0.000252387228423 0.999999939905978
1627807320.700254 -0.000164716522604 0.013619509848497 0.007520159040754 0.000096748198720 0.000239281493486 -0.000275898093895 0.999999928632197
1627807320.800094 -0.000511580138142 0.012804650969073 0.007708426967026 0.000136731561497 0.000266735018658 -0.000219042770384 0.999999931088587
1627807320.899937 -0.000356544044385 0.012110302378857 0.005743647318657 0.000160994768660 0.000234495054370 -0.000210589925049 0.999999937372319
1627807321.000183 -0.001427601074108 0.009133755371636 0.006658496415484 0.000147470519669 0.000250159773575 -0.000127674325619 0.999999949685901
1627807321.100040 -0.002611509573745 0.004704962493598 0.008037801529781 0.000003730844145 0.000204872883095 -0.000145788391567 0.999999968379465
1627807321.199059 -0.002408592225995 0.005347477780320 0.009125277782619 0.000047961026449 0.000243357520372 -0.000152827749778 0.999999957560269
1627807321.297902 -0.001464686982764 0.006416688004458 0.011097771000070 0.000111916176769 0.000278126981202 -0.000121153059897 0.999999947721044
1627807321.399965 0.000027537549539 0.007769835788411 0.011317183474355 0.000103904945868 0.000229141286568 -0.000120839776719 0.999999961047892
1627807321.499813 -0.000419511279084 0.008002476164388 0.010595796705339 0.000243297179217 0.000285880885084 -0.000092249851564 0.999999925284282
1627807321.600456 -0.000255483286683 0.008507804271024 0.008402612943705 0.000190136708115 0.000243483482981 -0.000157311001628 0.999999939908537
1627807321.700303 0.000139349558022 0.009594776286391 0.008982100770483 0.000052158253422 0.000255191475649 -0.000205259628685 0.999999945012656
1627807321.800136 0.000993861436880 0.012067107762565 0.008509013041644 0.000184386703651 0.000282878857591 -0.000212088079678 0.999999920499869
1627807321.899977 0.000987329410616 0.012109821609575 0.008915175060925 0.000147316618157 0.000239042793039 -0.000188836034291 0.999999942748654
1627807321.999809 -0.000428190193855 0.011544014952136 0.007309202094998 0.000105443233465 0.000248552461093 -0.000231192689593 0.999999936826668
1627807322.100445 -0.001005549233552 0.009883024860006 0.007348763061048 0.000030082588917 0.000245976303059 -0.000252449737302 0.999999937429912
1627807322.200283 -0.001245637772963 0.006568812751958 0.008414439960872 0.000073051928077 0.000232078341906 -0.000149815323790 0.999999959179214
1627807322.300135 -0.002298822645413 0.006115970356315 0.008031813511833 0.000088504331381 0.000268825734788 -0.000126639752221 0.999999951931039
1627807322.399965 -0.001739142477727 0.005003709728282 0.010488838781140 0.000136045966064 0.000246156180225 -0.000101639621779 0.999999955284007
1627807322.499028 -0.001576534871201 0.004323232788730 0.013236693310818 0.000111385342060 0.000375076487843 -0.000082016619133 0.999999920092100
1627807322.597868 -0.002411998734793 0.005265113742171 0.014315807157177 0.000043708734511 0.000316362396953 -0.000198126729162 0.999999929375087
1627807322.700262 -0.000117524996462 0.005411156548113 0.011863805864213 0.000330051364334 0.000331558424854 0.000011099700264 0.999999890505946
1627807322.800095 0.000490776416831 0.007734708363604 0.009353189541991 0.000173988439585 0.000337879625069 -0.000082079631732 0.999999924414155
1627807322.899936 0.001242966306067 0.008619154494164 0.007418476551778 0.000266302029116 0.000297955923842 -0.000084456000566 0.999999916586337
1627807323.000179 0.000123308737792 0.010332012945463 0.008040186244386 0.000051550018778 0.000241466044223 -0.000246906597012 0.999999939036937
1627807323.100016 -0.000360640012219 0.010470046387054 0.009539135143631 0.000112407397842 0.000303660572767 -0.000210064885204 0.999999925513785
1627807323.199853 -0.001200351945544 0.012955378835365 0.007530818936226 0.000126786045922 0.000287426993690 -0.000270226718168 0.999999914144267
1627807323.300492 -0.000813747952002 0.014242217273075 0.006840581900453 0.000127126360868 0.000169906057307 -0.000272476543787 0.999999940363674
1627807323.400331 -0.000494668651501 0.015183399826821 0.006533490489141 0.000171821841625 0.000249384934050 -0.000221265155292 0.999999929663067
1627807323.500165 -0.000296041178039 0.015806864541150 0.005769599010244 0.000332492361638 0.000381143051045 -0.000055126064320 0.999999870569952
1627807323.600002 -0.000501563990967 0.011820900852133 0.008119611109406 0.000103756686177 0.001193524799233 -0.000489367672415 0.999999162625841
1627807323.699837 -0.001282222862128 0.008268154405071 0.001334532761301 0.000567910587424 0.016686484946329 0.001888818394126 0.999858825566277
1627807323.798675 -0.004893339356003 0.007291553601779 0.012011367103908 -0.004328993189137 0.040721395608491 0.006673274096879 0.999138876818679
1627807323.897733 -0.012036272886356 0.010182331285765 0.032418324385115 -0.003819536783577 0.034181436352650 0.008941357966806 0.999368346839811
1627807324.000146 -0.012109928544464 0.011464897770557 0.053435224254627 -0.005528939070999 0.048217883382761 0.005320895713399 0.998807366124040
1627807324.099972 -0.018968558043592 0.011515175587945 0.083198029981156 -0.003924323446835 0.042896919694493 -0.002559080482668 0.999068518707947
1627807324.199818 -0.027160926710246 0.008697621519223 0.113723299669736 -0.002757531231768 0.043417498194117 -0.005656555562716 0.999037196630453
1627807324.300460 -0.040525618099578 0.006206390486272 0.147059738898923 -0.003297514403042 0.042958920163037 -0.007904373871094 0.999040128548844
1627807324.400299 -0.053160716271088 0.002121905613741 0.179394649151688 0.003726728819312 0.052633582419074 -0.009083728705162 0.998565622964685
1627807324.500145 -0.065969907460147 -0.001275374957976 0.212711560255140 0.001708692436763 0.064721555002875 -0.009877599938153 0.997853012075238
1627807324.598985 -0.080996008190918 -0.004779134342628 0.248443825284711 -0.001181592833356 0.074259977026639 -0.011477989163823 0.997172159366241
1627807324.699837 -0.095671300414673 -0.002133172055082 0.284115231762159 -0.005043491189981 0.086779020359012 -0.014175043968941 0.996113965844582
1627807324.800476 -0.103742485552497 0.002107352036232 0.315029501312186 -0.007124144201087 0.100453213076900 -0.018638316644570 0.994741680892372
1627807324.900323 -0.110521392461790 0.002286922071880 0.344925119102671 -0.011907754642367 0.104307473178573 -0.020923110602923 0.994253679832855
1627807325.000163 -0.114703451157157 0.007143746582677 0.370535293693541 -0.014829041355026 0.103255936141975 -0.020909654737180 0.994324442786510
1627807325.099981 -0.119654207662512 0.005492462186351 0.393008032874095 -0.009519312402306 0.099078217188610 -0.022348041960237 0.994783119373592
1627807325.199848 -0.126183419772128 0.006448775576971 0.416128099683000 -0.004225373925095 0.094822558727159 -0.019974604858484 0.995284805335825
1627807325.300487 -0.131948149320130 0.001869015978722 0.440303521984700 -0.001615044864064 0.092717862876195 -0.019295649627806 0.995504127283858
1627807325.400328 -0.136225121484442 0.005003938872145 0.465966110323525 -0.000851922109638 0.090442406501540 -0.021200974845863 0.995675631920612
1627807325.500156 -0.138227973628867 0.003263206460024 0.495047787286595 0.000940436274212 0.094890259398206 -0.021426765948174 0.995256674407137
1627807325.600008 -0.137409812787851 0.005795913564839 0.525157847012210 -0.004025586725067 0.091719172955837 -0.021141553115255 0.995552320421025
1627807325.699841 -0.137124075659212 0.009478745113825 0.568511799523012 -0.000823320041265 0.095655826632442 -0.014843579785864 0.995303447755764
1627807325.800483 -0.134687588297667 0.012650124119768 0.623569429977857 0.000291394183199 0.093748128094335 -0.013765865643624 0.995500730542835
1627807325.900311 -0.130831529857815 0.021326083765957 0.683012775306929 0.002495728078758 0.094270970214220 -0.014774361260062 0.995433811845660
1627807326.000151 -0.125782487611987 0.022609471431502 0.746270837850876 0.004404507053345 0.092895114483666 -0.013309302257268 0.995577199666659
1627807326.099994 -0.122782811413963 0.032636061742401 0.813369324803343 0.008508794721935 0.089553538259131 -0.013781337615315 0.995850309499968
1627807326.199845 -0.121290079568498 0.034821674038975 0.886671531793510 0.011124204181848 0.091196898496229 -0.017214379897608 0.995621937740791
1627807326.300477 -0.118558591232293 0.037278141340861 0.961336387084291 0.007571433407795 0.095290035882974 -0.021393877260517 0.995190828169820
1627807326.400318 -0.120848329835595 0.044874373854543 1.036146486674430 -0.000009962603226 0.088224873906027 -0.024287885714838 0.995804433677875
1627807326.500163 -0.121789102422717 0.044104840247024 1.111402104426176 -0.003215903943831 0.088609470632570 -0.026997247613864 0.995695319009441
1627807326.600006 -0.124157267455193 0.045756163769468 1.173336937643433 -0.004595275237860 0.082073766872158 -0.025564607383794 0.996287725050456
1627807326.699845 -0.132344250979996 0.045604249654296 1.235475702015111 -0.003875034795187 0.060528272206680 -0.020219817887818 0.997954142901161
1627807326.800486 -0.138063788204552 0.045049050587800 1.291158784805830 0.001779442707880 0.061296464069497 -0.011550039665051 0.998051187895670
1627807326.900331 -0.143851677867743 0.043225363410163 1.333501810077532 0.001416272703573 0.057330600003405 -0.007321331507236 0.998327398492016
1627807327.000180 -0.151854214845205 0.041577955562175 1.370608678711626 -0.004690460870094 0.055772226598435 -0.008275823910160 0.998398201648863
1627807327.100018 -0.160126201970950 0.042238389058024 1.390162217191228 -0.004451200846258 0.045550997419324 -0.004136835650522 0.998943531955600
1627807327.199869 -0.172108194346529 0.039865695735008 1.414216417214721 -0.005591458792316 0.031203349276999 0.003342304663890 0.999491828671952
1627807327.300110 -0.186231875881812 0.040955767389590 1.433629230124688 0.003301684735588 0.016668779214201 0.010993538172502 0.999795175421377
1627807327.399946 -0.205048326872114 0.044997328560352 1.451238021703004 0.003588572497353 -0.006366518284923 0.015636354196564 0.999851035914748
1627807327.499798 -0.220121468929358 0.051522480291224 1.463441213554000 0.001410411637587 -0.015651868817229 0.017179192478493 0.999728915800341
1627807327.600424 -0.232169355092008 0.057569178587764 1.472100202305965 0.000373962231608 -0.014020618671642 0.021219298071508 0.999676459557622
1627807327.700270 -0.240925185691957 0.060975820527822 1.476754077261161 -0.003522703751674 -0.014783380762350 0.026729251808483 0.999527182876618
1627807327.800102 -0.251603614546466 0.070391318281302 1.482908133915932 -0.000454364538715 -0.020250309277856 0.036910031811117 0.999113290912855
1627807327.899931 -0.261027128423118 0.075166818824359 1.485348084368234 0.001801810291525 -0.026530843322262 0.045892706786678 0.998592372941067
1627807328.000178 -0.267946437849240 0.077957708193301 1.492358496096608 0.004002153811884 -0.032557539269102 0.056423909269888 0.997867892992006
1627807328.100014 -0.272234594458272 0.080290116335735 1.497082339918292 0.004411708554932 -0.033292621696020 0.067212267424909 0.997173329605155
1627807328.199841 -0.273645458319456 0.087183067818742 1.502584022190506 0.004341396144854 -0.034549924825856 0.081668163155348 0.996051086089899
1627807328.300465 -0.275224734475813 0.097375059608303 1.503282559395885 0.006256557835992 -0.037771488059904 0.098869283964090 0.994363633115274
1627807328.400302 -0.276189840313724 0.106156238813559 1.503925642710399 0.008988458926763 -0.039448232112944 0.118471646370732 0.992132810462131
1627807328.500155 -0.278378581038380 0.120411060273636 1.501166000557360 0.012657208647286 -0.039834524747799 0.138167899717272 0.989526471194727
1627807328.599980 -0.282554538987804 0.135008629563013 1.498200555252012 0.015383502878246 -0.039096334014946 0.156697982745611 0.986752535699420
1627807328.699818 -0.284678566704428 0.150442605002490 1.493843184383424 0.017846046902597 -0.036850806237153 0.174568027239825 0.983793444049721
1627807328.800450 -0.287227839501547 0.165203319016048 1.488176472533985 0.018073424341209 -0.031976989311000 0.191060764792352 0.980890721560838
1627807328.900302 -0.285870637758170 0.173930898049971 1.481523844353416 0.018056602486906 -0.023664830102727 0.205620554925731 0.978178982760755
1627807329.000125 -0.283682620223046 0.182314176187573 1.474099526141788 0.016543489109180 -0.013831721094993 0.215361180853807 0.976296347550728
1627807329.099969 -0.280140814256311 0.191504979181123 1.466186853596225 0.015038589051787 -0.003155850850369 0.222936366053945 0.974711884679466
1627807329.199817 -0.279318874089421 0.201823641585613 1.456888952894475 0.012989147411391 0.007878465062284 0.231424839631288 0.972734164836115
1627807329.300461 -0.278139277460984 0.208298557125167 1.448328432643363 0.010670001116489 0.015994313023007 0.240910965186351 0.970356759073729
1627807329.400296 -0.277341024609794 0.214156941651386 1.440001432612411 0.011640700063617 0.023112324038217 0.252137139032118 0.967345428324482
1627807329.500147 -0.279642784467567 0.223001583955736 1.433527009816772 0.012388644825749 0.027775598080024 0.266623827490039 0.963320700621156
1627807329.599987 -0.282186570030669 0.234151675350309 1.430301380202339 0.012623676898723 0.030078392281177 0.282174346822134 0.958808412090149
1627807329.699832 -0.286027825331414 0.244512476310865 1.427739153387104 0.013686598683809 0.030163823221482 0.296913705199941 0.954329645588760
1627807329.800464 -0.291160982192298 0.258458496225312 1.426986546117591 0.014819070146121 0.030147009815699 0.312632867642026 0.949279854958006
1627807329.900313 -0.294469398008287 0.270020874154315 1.429299088717511 0.013854645231454 0.030967275708708 0.326797239079017 0.944485384307781
1627807330.000167 -0.301476876367896 0.289274510776866 1.431323655183156 0.012702721373689 0.033097418827431 0.340071557995906 0.939731098335526
1627807330.100011 -0.306644071871288 0.302864779077925 1.431794214048302 0.010211127728890 0.036392733788952 0.354746789068743 0.934198061142968
1627807330.199847 -0.310411134923436 0.314561283331529 1.428762832748710 0.007390354310624 0.038622269395142 0.370782314391888 0.927886942630470
1627807330.300475 -0.315644104868770 0.322355544248469 1.427249607973165 0.005751317305615 0.039770482561773 0.388310665081008 0.920651974662734
1627807330.400316 -0.325298720087031 0.333672064695801 1.427134776877383 0.007339932109926 0.038596205782256 0.406094774359212 0.912986030853686
1627807330.500161 -0.331074332048861 0.342081398987588 1.427154347755613 0.010064921759521 0.037820975566385 0.422602797657577 0.905469572414868
1627807330.599998 -0.340180957838950 0.349735957893666 1.428217099565765 0.010970547912111 0.036191543344656 0.441248137577277 0.896587921150746
1627807330.699849 -0.349093510348779 0.358187022982425 1.428535905807391 0.009000191759314 0.035018449122795 0.459799899057618 0.887286175704279
1627807330.800487 -0.360343498904062 0.367142607953706 1.429983461700233 0.007134660166506 0.035168414798010 0.477497650936895 0.877899921730627
1627807330.900334 -0.370252215441294 0.373370796329881 1.429131713321281 0.003919113426585 0.036255013794304 0.496169213296406 0.867459697220304
1627807331.000178 -0.377458067662963 0.378993825608203 1.429627306082410 0.004496168286305 0.036154054393539 0.514045471518628 0.856988869258424
1627807331.100024 -0.385374247948115 0.382659423726597 1.429547817669847 0.002764561722895 0.034414671329716 0.532005971913848 0.846036425601013
1627807331.199863 -0.393041631366679 0.386526824195579 1.429070426799464 0.000894948231665 0.033393352599514 0.546995143695075 0.836469004711962
1627807331.300506 -0.399328123587200 0.388297570664304 1.431905795648135 0.003549566970909 0.032991669729809 0.562041726366390 0.826443009605523
1627807331.400353 -0.407060901908410 0.391599415652427 1.432913131334004 0.005633842687864 0.032006442976006 0.575571173627408 0.817105667287744
1627807331.500200 -0.414271727513468 0.395028388895447 1.433574153754815 0.006998802664569 0.030969773670392 0.589587651807597 0.807080101796631
1627807331.600045 -0.424150667802252 0.400891524602030 1.435234575862897 0.007870649622157 0.028567656620347 0.603512399064936 0.796802815033067
1627807331.699891 -0.429344496718232 0.400131740739879 1.435888741621633 0.007610513302039 0.027670845999826 0.616942384263701 0.786484900597553
1627807331.800152 -0.434102107083415 0.398434280905285 1.436749083890904 0.008348763414427 0.027219634197373 0.629532030726316 0.776452710699886
1627807331.899997 -0.440807239191673 0.399239142282902 1.438410071874233 0.009901075911374 0.026583814079570 0.641569842699329 0.766539892284496
1627807331.999837 -0.449451883974889 0.399389356370799 1.438565523748791 0.008090511415376 0.025034406492162 0.651676339021455 0.758040745129314
1627807332.100470 -0.455584953004408 0.398488268144040 1.436273247422743 0.007508941273452 0.023906171262614 0.662768628599042 0.748404874196747
1627807332.200324 -0.461957450975078 0.398438358572412 1.435162213108447 0.009991847773982 0.024727145873819 0.673135403133581 0.739038199474950
1627807332.300171 -0.472290981006205 0.398837153216286 1.435446460059398 0.010326413295134 0.025503469991419 0.681655615935173 0.731155632865455
1627807332.400028 -0.482814811312734 0.398571473256325 1.435499830003616 0.012573827878126 0.027004276701243 0.690080713254141 0.723119130632691
1627807332.499863 -0.493568919248037 0.398113636275962 1.433539320970695 0.012975368841673 0.026558333317651 0.697644268457302 0.715834317019989
1627807332.600499 -0.501379520142174 0.400601984249705 1.430959683627216 0.012440655361548 0.026601854123846 0.702992476687216 0.710590704394950
1627807332.700347 -0.503775593416263 0.401022205624041 1.428371552150039 0.009764345920758 0.029510934432803 0.706508891790389 0.707021179398996
1627807332.800174 -0.504398891292740 0.401042636796072 1.429243898337414 0.009604669717273 0.031354167884408 0.707842451563235 0.705608765705782
1627807332.900013 -0.505036448968148 0.400686768207861 1.430039588952507 0.007585429813938 0.030685955411444 0.705606979180700 0.707898032435816
1627807332.999850 -0.506133681790605 0.401298564283946 1.430257458847708 0.006520874749201 0.028906517830827 0.700671828245217 0.712868066701613
1627807333.100484 -0.503036604869851 0.399307369730907 1.431692469242378 0.007405595427197 0.026644178753941 0.694544262222861 0.718918293485558
1627807333.200324 -0.496091865451979 0.395247208515734 1.433693943059375 0.012793398182700 0.025593389576573 0.685864355599401 0.727166688656134
1627807333.300164 -0.487175799121945 0.392174945692476 1.437485881397705 0.015230853954876 0.020036973985697 0.676645903627199 0.735878292835045
1627807333.399995 -0.477439198835925 0.389940979279424 1.442077730619096 0.019019358814915 0.015853225948883 0.668287016547326 0.743491360226564
1627807333.499835 -0.466556662930748 0.388326800051713 1.445284151570665 0.021091419598037 0.010871359441966 0.661254708000833 0.749786087300868
1627807333.600480 -0.463782165868687 0.387239079548963 1.448927474391624 0.023964619812292 0.007949064420560 0.652815951291534 0.757095663117553
1627807333.700314 -0.458497991006899 0.385604225748741 1.453415801525285 0.026904676102018 0.005893776438858 0.643851954590152 0.764654210982692
1627807333.800153 -0.452140816928152 0.382622136236476 1.455708473993131 0.028385225427046 0.003126004562910 0.634026352936258 0.772783987188700
1627807333.900003 -0.445096426573546 0.378133694145498 1.458351968948312 0.029063257722953 0.000477473219758 0.622552123945320 0.782038331567585
1627807333.999841 -0.439426354899748 0.373204313098154 1.460955937203334 0.028449840863230 -0.003778734438890 0.610974955108167 0.791129529186882
1627807334.100476 -0.431050198444379 0.367375877220690 1.464776940501434 0.030629002772922 -0.008153475866020 0.598744829645715 0.800312447730853
1627807334.200317 -0.423878909850436 0.363408352128842 1.467116363424380 0.030379445515297 -0.014195952658623 0.584320511873085 0.810829885748336
1627807334.300166 -0.419192217649706 0.357728841737621 1.469930303212536 0.031260998527126 -0.019468746545474 0.571696548978906 0.819638196867759
1627807334.399992 -0.415484347256102 0.351232270578889 1.471419734255615 0.031471521023482 -0.024173031435936 0.558231460624040 0.828735690244606
1627807334.499828 -0.413275460005450 0.345921247900694 1.470731699479343 0.031720924911635 -0.028552089265324 0.544802214814409 0.837477825291294
1627807334.600467 -0.410813373375082 0.340921226328856 1.472194824137479 0.030769759685327 -0.032214238634573 0.532837680726377 0.845044064363643
1627807334.700310 -0.408428894670555 0.335113051297399 1.473929574573527 0.029965906238437 -0.034996155641608 0.519626937364240 0.853150138908191
1627807334.800142 -0.401957133426998 0.327858634745985 1.474170726655672 0.030653931347286 -0.037562994253093 0.507812354589123 0.860102302335215
1627807334.899981 -0.398317879502375 0.322346013488290 1.474999838111479 0.029112328762292 -0.039041314422172 0.495340185590725 0.867332893773296
1627807334.999830 -0.393045101033010 0.315878745839774 1.474250234423217 0.030433809083164 -0.040697516301051 0.483373677009648 0.873937860380117
1627807335.100468 -0.386188857506881 0.311600975439580 1.474039464686746 0.031201516541510 -0.043323657874819 0.470142361006010 0.880974282497247
1627807335.200317 -0.385330693426565 0.308474130949633 1.474803842926480 0.031420173144593 -0.045815244794891 0.456129202242934 0.888177846450338
1627807335.300144 -0.383873924715091 0.303798792495937 1.474825313558431 0.031154889541025 -0.047181692386328 0.442050227505338 0.895206600245840
1627807335.399987 -0.378456825089993 0.297976653272943 1.475463852547734 0.030999783515331 -0.047803117170776 0.425998760176728 0.902927977049464
1627807335.499804 -0.368874679258649 0.290385633023674 1.475521906551781 0.030846842457045 -0.046443767196016 0.409858488725158 0.910443555646911
1627807335.600442 -0.359842627441540 0.282529086345096 1.474554227004958 0.028978685191339 -0.044680289754696 0.392901094859051 0.918037383318656
1627807335.700279 -0.353159380283906 0.275368720760596 1.472637211062200 0.026967701296573 -0.043772071508377 0.373827201007671 0.926072336607353
1627807335.800112 -0.346901469024918 0.268232850933550 1.471106103822124 0.024660751023135 -0.042195184750736 0.355827215642239 0.933272953830285
1627807335.899944 -0.339937837463161 0.258817859842087 1.468612781603804 0.022954237092649 -0.041457146527053 0.339359272040650 0.939462448680817
1627807335.999786 -0.332639371070554 0.252402531954855 1.468430910096413 0.021433133671960 -0.040498185752717 0.322714984957623 0.945386458658853
1627807336.100424 -0.324302807258273 0.242934993770588 1.470494750178448 0.021431268842451 -0.040092702600987 0.307678913416172 0.950403578567012
1627807336.200279 -0.315603935984707 0.232478698341437 1.474208032906134 0.022053537997761 -0.039141406822873 0.293707261999952 0.954839062869857
1627807336.300113 -0.308566960146896 0.224763551029732 1.475755887865424 0.020302041826037 -0.038430853230943 0.279578849640066 0.959138448531577
1627807336.399955 -0.302710571297331 0.217712826779165 1.476542283060830 0.019796938347699 -0.038296781908237 0.267324076725672 0.962641821099771
1627807336.499795 -0.297757653308888 0.207290308141792 1.476646518398861 0.018208722618005 -0.038268122609047 0.255731324068109 0.965818555994322
1627807336.600416 -0.295211247667983 0.198904432299419 1.475251673896887 0.016099855984938 -0.037609073463657 0.242518479907345 0.969283827954375
1627807336.700250 -0.293585800499181 0.191194691664316 1.474347243266582 0.015319870785867 -0.038718537763970 0.229298430867633 0.972465118137485
1627807336.800095 -0.290448014052840 0.180212910677643 1.477377588999281 0.016450673901793 -0.040414271675328 0.215966977242383 0.975425203033991
1627807336.899939 -0.286092876234411 0.166347224345580 1.478772141349352 0.015872496168837 -0.041472104982522 0.201334750367993 0.978515429959044
1627807337.000172 -0.280406226185261 0.154274653168264 1.479038154395201 0.013925955876970 -0.042356726931106 0.186513606921258 0.981440089801616
1627807337.100000 -0.277670021390602 0.146702451580918 1.477601722580042 0.012842100114441 -0.042172407484573 0.170324327464782 0.984401438431121
1627807337.199849 -0.273248880162903 0.136121675022742 1.477320395820832 0.010879988120147 -0.041697757055765 0.153935438115287 0.987140721380322
1627807337.300473 -0.269017800492049 0.125449656585579 1.474834072024172 0.007562453971978 -0.039148336252693 0.137077886584193 0.989757480430516
1627807337.400306 -0.265118398156965 0.117161421551964 1.470045035033163 0.004358048365601 -0.034951797826776 0.120660816398926 0.992068720719008
1627807337.500161 -0.262573061745855 0.108751196805915 1.463915333214225 0.000846744208839 -0.029817400910078 0.104402160284997 0.994087719748626
1627807337.599995 -0.261435936808597 0.100344034661437 1.458219351536550 -0.001592151714597 -0.025274751413535 0.088535033673470 0.995751073213744
1627807337.699846 -0.260584813891582 0.091272099130126 1.453831105428641 -0.002112374628937 -0.021861902778047 0.074224194300293 0.996999681073574
1627807337.800493 -0.257568766777046 0.084711577159852 1.450386546327203 -0.003759737221276 -0.017856910868256 0.059171988993508 0.998080994122625
1627807337.900319 -0.255795504602434 0.078619724746983 1.448272862656144 -0.006844313676363 -0.014404242866932 0.043737265467611 0.998915774611218
